Id,Offer Status,Address,Price,Size,Property Type,Agency Name,Agent Name,Description,Property Link,Date Posted,Latitude,Longitude
6987952,Under Offer,"32 Oxford Street, Totterdown, Bristol, City of Bristol, BS3","£15,500.00  Per  Annum",893 Sq Ft,"Office, Retail - High Street, Offices, Retail",Burston Cook,Charlotte Bjoroy,"** Please note we are inviting best and final bids on this property by 17:00 on Monday 2nd December **The property comprises a ground floor open plan retail unit with a glazed frontage on a retail parade in Totterdown. The premises has an open plan sales area and a further prep kitchen, disabled W.C. and a store accessible from the rear of the property. The property carries painted plastered ceilings and walls and vinyl floors and further benefits from box panel lighting.The property further benefits from an external seating area to the front.( Agency Pilot Software ref: 1637 )",https://propertylink.estatesgazette.com/property-details/6987952-32-oxford-street-totterdown-bristol-city-of-bristol-bs3,11th February 2025,51.442161,-2.578493
7000871,,"Avonside Industrial Park, Avonside Road, Bristol, BS2 0UQ",ROA,"7,920 Sq Ft","General Industrial, Industrial Park, Light Industrial, Distribution Warehouse, Industrial",Colliers ,Alex Van Den Bogerd,"DescriptionThe subject property comprises of a mid terrace light industrial, trade counter unit which has been built around a steel portal frame with an insulated clad roof incorporating approximately 10% translucent roof lights, and clad brick elevations.The open plan warehouse benefits from a concrete floor and 6m minimum eaves (19ft 6”), LED lighting, a gas warehouse heater and fitted offices & trade counter at the front. with a steel mezzanine.The property also has multiple WCs and a small kitchenette as well as a steel mezzanine that is currently used for storage.Loading access is provided via single surface level electric loading door at the rear of the property as well as a separate pedestrian door at the front elevation.Externally, the property benefits from 7 allocated car parking spaces at the front, as well as a secure yard area to the rear which can provide car parking for a further 6 cars.TenureThe property is available in an as seen condition by way of a sub-lease or assignment until May 2029.Alternatively, a new lease may be available directly from the Landlord.Key FeaturesProminent trade locationSecure yardOpen plan warehouse6m minimum eavesAllocated car parkingFitted office accommodationWC and kitchenetteSurface level loadingEstablished industrial location",https://propertylink.estatesgazette.com/property-details/7000871-unit-14-avonside-industrial-park-avonside-road-bristol-bs2-0uq,7th January 2025,51.450809,-2.55818
6943011,Under Offer,"13 Carlton Court, Canford Lane, Bristol, City Of Bristol, BS9","£9,950.00  Per  Annum","1,049 Sq Ft","Office, Healthcare, Leisure Property, Offices, Other Property Types & Opportunities, Licensed & Leisure",Burston Cook,Charlotte Bjoroy,"A first floor ""Class E"" premises available to let.Private entrance from Canford Lane, self contained with two large open plan rooms, kitchen, office and WC facilities.May suit many uses to include office, medical and gym.( Agency Pilot Software ref: 1487 )",https://propertylink.estatesgazette.com/property-details/6943011-13-carlton-court-canford-lane-bristol-city-of-bristol-bs9,20th February 2025,51.493591,-2.619743
6906397,,"Matrix 49, Lanson Roberts Road, Severn Beach, Bristol,, BS35 4BR",ROA,"133,438 - 1,125,160 Sq Ft","General Industrial, Industrial",DTRE,Jake Huntley,"Key PointsEPC A ratingBREEAM 'Excellent' ratingSecured entrances with independent gatesPV PanelsEV ChargingStrategically located on the doorstep of Avonmouth and Royal Portbury DocksSummaryA new industrial/distribution development. Unit sizes available from 133,438 - 584,361 sq. ft. Available from Q3 2023Availability_textThe accommodation comprises the following areas:",https://propertylink.estatesgazette.com/property-details/6906397-matrix-49-lanson-roberts-road-bs35,15th July 2024,51.5517852,-2.6408908
6884603,,"5a, Here, Bath Road, Arnos Vale, Bristol, City Of Bristol, BS4 3AP","£76,770.00  Per  Annum","2,559 Sq Ft","Office, Offices",CSquared (Previously Colston & Colston Chartered Surveyors),Seonaid Butler,"DescriptionSuite 5a has been refurbished by the Landlord and fully fitted with meeting rooms and kitchen area, ready for immediate occupation.A central city office space less than 1.5 miles from Temple Meads Station with over 220 parking spaces - a rare commodity in Bristol!We've also got an abundance of secure and sheltered bike storage if you prefer two wheels over four.Everything you need is HERE, meeting rooms and break-out zones, super fast broadband and healthy on site fast-food and coffee. There's always something going on HERE, our social diary is packed with exclusive events for our tenants.Within the clean lines of the exterior you'll find light and functional but stylish, upcycled and repurposed workspaces of all shapes and sizes. Offering traditional leases to flexible and fully inclusive serviced offices. Every business at HERE enjoys an inspiring blank canvas they can make their own. Whatever your requirements, give us a call.Business Rates£8.82 psfService Charge Details£7.62 psf ( Agency Pilot Software ref: 453 )",https://propertylink.estatesgazette.com/property-details/6884603-5a-here-bath-road-arnos-vale-bristol-city-of-bristol-bs4-3ap,16th July 2024,51.441487,-2.561809
6970236,,"Site of former Travellers Rest Pub, Gloucester Rd, Patchway, Bristol, BS34 6NR",ROA,"4,000 Sq Ft","General Retail, Restaurants/Cafes, Leisure Property, Retail, Licensed & Leisure",Savills - Industrial,Clive Power,"SummaryRedevelopment of former pub site in a highly prominent position fronting the A38, North Bristol, south of Junction 16, M5.Availability_textThe accommodation comprises the following areas:",https://propertylink.estatesgazette.com/property-details/6970236-site-of-former-travellers-rest-pub-gloucester-rd-bs34,10th July 2024,51.5402749,-2.5659807
7017557,,"Felix Road, Bristol, BS5","£220.00 - £59,400.00   Per Month (Furnished and All-inclusive)","120 - 27,000 Sq Ft","Serviced Office, Offices",Free Office Finder,Spencer Miller,Ref: EG93655• Private Offices (Serviced) - Furnished or Unfurnished• Flexible terms: 3 months to 5 years (rolling or fixed)• Flexible start dates available• Our agency service is 100% free (paid for by landlords),https://propertylink.estatesgazette.com/property-details/7017557-range-of-private-serviced-offices-to-rent-in-felix-road-bristol,20th February 2025,51.462491,-2.567349
6689115,,"10 Wapping Road, Bristol BS1 4RW",ROA,"3,001 - 14,650 Sq Ft","Office, Offices",CBRE - Bristol,Alex Hayman,"10 Wapping Road is located overlooking Bristol's Floating Harbour and is arranged over four floors with basement car parking.  The property is in close proximity to the M32 motorway which leads to the national motorway network and the A38 is also within close proximity.  The property has been recently refurbished which includes a new double height atrium reception area, comfort cooling, LED lighting and raised access floors, new WC's and shower facilities with changing area and drying lockers.SIZES AND MEASUREMENTSMinimum Size - 3,001sqftTotal Size - 14,650sqftFLOORS AVAILABLE4th - 4,928sqft3rd - 3,365sqft2nd - 3,356sqft1st - 3,001sqftGround ReceptionTotal: 14,650 sq ftSPECIFICATION- VRF Air Conditioning- LED Lighting throughout- Raised Access Floors- Full Fibre Connection- Double Height Atrium Reception- Feature Wall- 47 on site bike parking spaces- Shower facilities- Lockers- Car charging point- 9 on site parking spacesRentOn application",https://propertylink.estatesgazette.com/property-details/6689115-office-to-let-10-wapping-wharf-bristol-bs1-4rw,18th February 2021,51.4476587,-2.5966197
6983469,,"Port Edward Centre, St. Andrews Road, Avonmouth, Bristol, BS11 9HS",ROA,"36,801 Sq Ft","General Industrial, Industrial Park, Light Industrial, Distribution Warehouse, Industrial",Colliers ,Alex Van Den Bogerd,"DescriptionThe unit comprises three detached industrial warehouses and a two-storey office block with a large yard area to the rear of the site.Each warehouse has been built around a steel portal frame with both asbestos and metal sheet roofs.The minimum eaves height ranged from 4.8m to 5.1m.The office accommodation benefits from LED lighting in part, gas central heating, permitter trucking and suspended ceilings.The property also benefits from multiple WCs and a small kitchenette.Loading is provided via surface level loading only, with each unit benefitting from a minimum of two loading doors.Externally, the property benefits from 4 allocated car parking spaces as well as a secure yard and 360-degree site circulation.The property is located just 0.6 miles from Junction 18 of the M5 and the M49 motorway.Key FeaturesTotal site area 2.62 acresSecure site360-degree circulation4.8m - 5.1m minimum eavesWell established industrial estateGood transport linksRare Freehold opportunityFlexible options availableTenureThe property is available in an as seen condition by way of a sub-lease or assignment of the existing lease that is due to expire on 29th November 2028.Alternatively, the property could be available to purchase on a freehold basis.VATAll costs are subject to VAT where applicable.Legal CostsEach party to bear their own legal and surveyor costs incurred in the transaction.",https://propertylink.estatesgazette.com/property-details/6983469-port-edward-centre-st-andrews-road-avonmouth-bristol-bs11-9hs,23rd January 2025,51.5057,-2.697344
6961139,,"Unit 12, 306 Industrial Estate, 242-244 Broomhill Road, Bristol, City of Bristol, BS4",ROA,"2,066 Sq Ft","General Industrial, Industrial",Burston Cook,Charlie Kershaw,"A fully refurbished industrial unit with secure yard comprising 2,066 sq ft (191.93 sq m).The property provides high quality open-plan storage/workshop space, with WC facilities.New lease available. ( Agency Pilot Software ref: 1545 )",https://propertylink.estatesgazette.com/property-details/6961139-unit-12-306-industrial-estate-242-244-broomhill-road-bristol-city-of-bristol-bs4,22nd August 2024,51.431055,-2.537241
6940545,,"Eagle House, Colston Avenue, Bristol, City Of Bristol, BS1",ROA,"5,565 - 11,840 Sq Ft","Office, Offices",Burston Cook,Finola Ingham,"Contemporary Grade A office space located in the heart of the city centre providing open plan space, with shared break out areas, meeting rooms, pods  and  booths and kitchen facilities .New sub lease available.View our virtual tour here: https://vimeo.com/937663606/b35618a35d( Agency Pilot Software ref: 1423 )",https://propertylink.estatesgazette.com/property-details/6940545-eagle-house-colston-avenue-bristol-city-of-bristol-bs1,7th February 2025,51.4540916,-2.5966191
6948739,,"1375, Aztec West, Park Avenue, Bristol, BS32 4RR","£6,980.00   Per Month","5,597 Sq Ft","Industrial, Warehouse",Mileway,Chris Watkins,"These recently refurbished industrial units are of steel portal frame construction with brick and profiled steel clad elevations under profiled steel clad roofs with integrated roof lights. These modern, terraced units benefit from designated loading areas and generous car parking. Internally, the units provide a range of eaves heights of between 5.8 m – 6.2 m and house both ground and first floor office accommodation.Rent is quoted on a per calendar month basis and is provided as a market estimate, subject to change on an assumed three year term. Rent is exclusive of rates, VAT, insurance, and service charge. Please note that rent payment may not be due monthly.",https://propertylink.estatesgazette.com/property-details/6948739-1375-aztec-west-park-avenue-bristol-bs32-4rr,4th March 2024,51.5401817,-2.5734153
6986291,,"Unit 6, More+ Central Park, Unit 6, J1 M49, Bristol, BS35 4GH",ROA,"47,745 Sq Ft","General Industrial, Warehouse, Distribution Warehouse, Light Industrial, Industrial Park, Industrial",Russell Property Consultants Ltd,Rob Russell,"More+ is located in the heart of Central Park, the South West’s premier distribution location due to its strategic location fronting the M49. The scheme is only 600m from the new Junction 1. More+ also benefits from multi-modal connections and fast and easy access to the national motorway network via the M49, M5 and M4 motorways giving unrivalled access to the South West and Wales.",https://propertylink.estatesgazette.com/property-details/6986291-unit-6-more-central-park-unit-6-j1-m49-bristol-bs35-4gh,23rd October 2024,51.568815,-2.658733
6869967,,"The Printworks, Foundry Lane, Speedwell, Bristol, BS5",£10.00   Per Sq Ft,"1,500 - 18,000 Sq Ft","Office, Distribution Warehouse, Offices, Industrial",Lambert Smith Hampton - Swansea ,Peter Musgrove,"Offered on standard lease terms or for leasehold sale, we are delighted to bring these 31 newly built commercial units to market.Ranging between 1,500 and 18,000 sq ft, these self contained units form 'The Printworks' industrial estate - each one constructed within the footprint of an old factory building, first established in 1880 for paper manufacturing equipment. Each unit is offered with a mezzanine providing occupiers with an office, kitchen and toilet.( Agency Pilot Software ref: 2049691 )",https://propertylink.estatesgazette.com/property-details/6869967-the-printworks-foundry-lane-speedwell-bristol-bs5,7th January 2025,51.4687483,-2.5390085
6930532,,"Abbey Wood Shopping Park, Filton, Bristol, BS34 7JL",ROA,"5,500 Sq Ft","Retail Park, Retail",Savills - Industrial,Clive Power,"Key PointsAbbey Wood Shopping Park has an estimated primary retail catchment of 962,000 people and anchored by a large ASDA foodstoreThe retail park is located off the A4174 (Station road) which connects directly to the M32 (Jct. 1), providing a link to the M4 and the city centre.Other notable retailers in the scheme include McDonalds, Puregym, Nando's, Loungers and CostaThe shopping park is located conveniently close to UWE hosting some 30,000 students and 3,500 staff .The scheme is directly adjacent to Filton Abbey Wood Station hosting 1 million exists & entrees a year.New Travelodge and Greggs to open on site in 2024.SummaryModern retail warehouse park with a 10,000 sqft unit becoming available in early 2024.DescriptionScheme consists of 147,608 sqft retail space.Availability_textThe accommodation comprises of the following",https://propertylink.estatesgazette.com/property-details/6930532-abbey-wood-shopping-park-filton-bs34,27th January 2025,51.5082942,-2.5654479
6860639,,"Unit 8-9, Unit, Yelverton Road, Brislington, BS4 5HP","£40,000.00","5,860 Sq Ft","General Industrial, Warehouse, Distribution Warehouse, Trade Counter, Industrial Park, Industrial, Retail",Russell Property Consultants Ltd,Chris Miles,Brislington in an established industrial location approx. 2 miles south east of city centre. Situated on Yelverton Road inclose proximity to the A4 Bath Road connecting to the Avon Ring Road A4174.The property has a single storey office and a workshop / warehouse providing 4.82m to the underside of steel work. Theroof provides north lit roof lights. There is a single loading door. Externally there is a loading area and marked parking bays.,https://propertylink.estatesgazette.com/property-details/6860639-unit-8-9-unit-yelverton-road-brislington-bs4-5hp,22nd March 2023,51.4304541,-2.5465265
7018067,,"Unit 2, Willment Way, Bristol, City of Bristol, BS11 8DJ","£32,000.00   Per Annum","4,267 Sq Ft","Warehouse, General industrial, Office, Industrial, Offices",Englewood,Paul Smith,"A steel portal frame mid terrace unit with lower blockwork walls and plastic coated steel profile sheet above.The property is believed to have been built in 1979 and benefits from double height internal offices, reception area and kitchen recently refurbished. The main warehouse benefits from 15% roof lights and a flammable / secure storage room.External forecourt and parking.TenureThe property is available by way of a new lease for five years on terms to be agreed.Price / RentA new lease is available immediately on terms to be agreed, based upon an asking rental of £32,000pa exclusiveAccommodationWarehouse 283sqm (3050sqftOffices 114 sq m (1226 sq ft)Total floorspace [approx GIA] 397 sqm ( 4276sqft)UseThe property maybe used for general industrial or warehousing uses. Verbal enquiries of the Bristol City Planning Directorate suggests light manufacturing and distribution planning uses are acceptable. However we advise any interested party to ensure themselves that satisfactory permission exists for any proposed use of the property before proceeding.Business RatesThe Rateable value is listed in the 2023 valuation list at £34750 with a description as warehouse and premises.Occupation may trigger a change in assessment however and no account has been taken of transitional relief or surcharges. A current appeal is pending against this valuationLegal CostsThe parties bear their own reasonable legal costsServicesAll main services are believed to be connected and the property.EPC RatingThe property has an EPC rating of E106These particulars are issued for the vendors , any joint agent or myself on the condition that they set out a general outline only for the guidance of intending purchasers or lessors and do not constitute, nor constitute part of, an offer or contract. All descriptions, dimensions, references to condition and necessary permissions for use and occupation and any other details are given in good faith and are believed to be correct but any intending purchaser or tenants should not rely on them as a statement or representation of fact but satisfy themselves by inspection or otherwise as to the correctness of each of them. No warranty is given or implied by the issue of these details nor may I or and person from Englewoods make or give any representation or warranty in relation to this property.All rentals and prices are quoted exclusive of VAT Asbestos board has been noted in the property and a full report is available December 2023These particulars are issued for the vendors , any joint agent or myself on the condition that they set out a general outline only for the guidance of intending purchasers or lessors and do not constitute, nor constitute part of, an offer or contract. All descriptions, dimensions, references to condition and necessary permissions for use and occupation and any other details are given in good faith and are believed to be correct but any intending purchaser or tenants should not rely on them as a statement or representation of fact but satisfy themselves by inspection or otherwise as to the correctness of each of them. No warranty is given or implied by the issue of these details nor may I or and person from Englewoods make or give any representation or warranty in relation to this property. All rentals and prices are quoted exclusive of VAT August 2020 and asbestos report is available",https://propertylink.estatesgazette.com/property-details/7018067-willment-way-bristol-bs11-8dj,18th February 2025,51.5032282,-2.6840175
6950628,,"Avonmouth 406, Panattoni Park, Severn Road, Avonmouth, Bristol, BS10 7ZE",ROA,"406,000 Sq Ft","Warehouse, Industrial",Savills - Industrial,Robert Cleeves,"Key PointsAvailable Q3 202350m yard depthsSolar PV50KN/m2 floor loadingFM2 warehouse floor8MVA Power Supply17.2m clear internal height20% EV charging pointsBREEAM ExcellentEPC Target 'A'SummaryA brand new highly specified warehouse development adjacent to the established Central Park.DescriptionPanattoni Park, Avonmouth is a brand new industrial / logistics development which will be available for occupation in Q3 2023.LocationThe scheme is strategically located for local and national distribution via the M32, M48, M49, M4 and M5 motorways.The site’s connectivity has dramatically improved due to the brand new junction (J01) linking you to the national motorway network via the M49.Bristol is the economic hub of the south-west region with excellent labour availability, education resources, and connectivity. Outside of London, the West of England has the largest proportion of highly qualified workers in the UK.Availability_textThe accommodation comprises the following areas:Specifications* 17.2m clear internal height* 50m yard depths* BREEAM Excellent* 8MVA Power Supply* Solar PV* Up to 50KN/m2 floor loading* FM2 floor",https://propertylink.estatesgazette.com/property-details/6950628-avonmouth-406-panattoni-park-severn-road-bs10,24th February 2025,51.546214,-2.656531
6884350,Under Offer,"Buchanans Wharf South, Ferry Street, Bristol, City Of Bristol, BS1 6HJ",£35.00   Per Sq Ft,"1,310 Sq Ft","Office, Offices",CSquared (Previously Colston & Colston Chartered Surveyors),Seonaid Butler,"Buchanan's Wharf South is a unique self-contained ground floor office with amazing waterfront views over the Floating Harbour.The space has been designed to enable immediate occupation with 10 workstations, kitchen / break out area and 6 x person meeting room. The office benefits from a new demised shower and a 1gig internet line.There is 1 car parking space available with the office and another by way of a separate licence. The parking space is located in the courtyard immediately outside the office which is accessed from Redcliffe Street.( Agency Pilot Software ref: 606 )",https://propertylink.estatesgazette.com/property-details/6884350-buchanans-wharf-south-ferry-street-bristol-city-of-bristol-bs1-6hj,23rd April 2024,51.4509978,-2.5914412
6937573,,"Unit 202A, Burcott Rd, Unit 202A, Avonmouth, Bristol, BS11 8AG","£120,105.00","14,130 Sq Ft","General Industrial, Distribution Warehouse, Warehouse, Light Industrial, Industrial",Russell Property Consultants Ltd,Rob Russell,"Avonmouth is Bristol’s principal industrial and distribution location, situated immediately adjacent to Junction 18 of the M5 Motorway. The property is situated on Burcott Road, just off St Andrews Road, one of the main arterial routes off the M5motorway at Junction 18. The property is less than 2 miles from the M5 (Junction 18) and M49 motorways. Bristol CityCentre and the M4 / M5 interchange are both less than 8 miles away.",https://propertylink.estatesgazette.com/property-details/6937573-unit-202a-burcott-rd-unit-202a-avonmouth-bristol-bs11-8ag,9th February 2024,51.50065,-2.697626
7017309,,"York Court, Bristol, BS2","£400.00 - £16,000.00   Per Month (Furnished and All-inclusive)","120 - 4,000 Sq Ft","Serviced Office, Offices",Free Office Finder,Spencer Miller,"Ref: EG93656• Private Offices (Serviced) - Furnished or Unfurnished• Flexible terms: 3 months to 5 years (rolling or fixed)• Flexible start dates available• Our agency service is 100% free (paid for by landlords)Sizes & Prices:• 80 to 90 people (4,000 to 4,500 sq ft) = From £16,000 per month + VAT",https://propertylink.estatesgazette.com/property-details/7017309-range-of-private-serviced-offices-to-rent-in-york-court-bristol,20th February 2025,51.461422,-2.588206
6964227,,"9 Queen Square, Bristol, BS1",ROA,"654 - 3,126 Sq Ft","Office, Healthcare, Offices, Other Property Types & Opportunities",Burston Cook,Finola Ingham,"An attractive, Grade II Listed end of terrace office building prominently situated on the corner of Queen Square and Queen Charlotte Street which is due to be extensively refurbished throughout.( Agency Pilot Software ref: 1552 )",https://propertylink.estatesgazette.com/property-details/6964227-9-queen-square-bristol-bs1,4th February 2025,51.4512569,-2.5935457
6951474,,"7 Park Street, Bristol, City Of Bristol, BS1",£22.50   Per Sq Ft,"1,388 - 3,253 Sq Ft","Office, Healthcare, Offices, Other Property Types & Opportunities",Burston Cook,Charlie Kershaw,"Office accommodation available to lease in this landmark building on Park Street.  Newly refurbished space with on site car parking.  Suites from 1,388 - 3,253 sq ft.New lease available. ( Agency Pilot Software ref: 1513 )",https://propertylink.estatesgazette.com/property-details/6951474-7-park-street-bristol-city-of-bristol-bs1,21st June 2024,51.4533131,-2.6015834
6900241,,"8 Unity Street, Bristol, City Of Bristol, BS1",ROA,"362 - 2,750 Sq Ft","Office, Healthcare, Offices, Other Property Types & Opportunities",Burston Cook,Finola Ingham,"An attractive, self contained office located just of Park Street providing accommodation over ground and three upper floors, together with useful basement storage and attractive courtyard garden.  Available to lease as a whole or on a floor by floor basis.( Agency Pilot Software ref: 1358 )",https://propertylink.estatesgazette.com/property-details/6900241-8-unity-street-bristol-city-of-bristol-bs1,10th April 2024,51.4536771,-2.6003124
6977537,,"Unit 9 Avonbank Industrial Centre, West Town Road, Bristol, BS11 9DE",ROA,"3,078 Sq Ft","General Industrial, Warehouse, Industrial",BNP Paribas ,Josh Gunn,"Key PointsRoller shutter doorOffice accommodationKitchenetteEstablished estateGood connections to M4/M5 interchangeSummaryMid-terrace industrial unit / warehouse available on established estate in AvonmouthDescriptionThe unit comprises of steel portal frame construction with brick / block work elevations underneath a pitched, insulated roof incorporating translucent roof lights. The warehouse has painted walls, LED lighting, a concrete floor and benefits from 3 phase electricity and a minimum eaves height of 4m rising to 4.8m. The office accommodation incorporates suspended ceilings with CFL lighting, and carpets throughout. The unit also benefits from two toilets and a small kitchenette. Externally the unit benefits from four allocated parking spaces. The unit is accessed via a pedestrian entrance into the office / amenity space as well as one manual roller shutter door measuring 2.96m high x 2.97m wide.LocationAvonbank Industrial Estate is located on West Town Road, immediately off the A4 Portway,which offers direct access to Junction 18 of the M5 and M49 link to South Wales.Bristol City Centre is approximately 8 miles to the south east.The M4/5 interchange is around 7 miles to the north east.Availability_textThe accommodation comprises the following areas:",https://propertylink.estatesgazette.com/property-details/6977537-unit-9-avonbank-industrial-centre-bs11,26th November 2024,51.49106,-2.6924244
6990267,,"KENT HOUSE LANE, SYDENHAM, BR3 1JT",ROA,1.4 Acres,,Cogent Real Estate Limited,Gerry Connolly,"The site is located in Lower Sydenham off Kent House Lane c.1km south of Bell Green. The site offers great connectivity with the A205 located c.2km to the North of the site which is the main road connecting both into London and out to the M25.The site benefits from excellent rail connectivity, local rail stations are Lower Sydenham which goes into Charing Cross and then Sydenham which goes to London Bridge, Highbury and Islington, Victoria and West Croydon.",https://propertylink.estatesgazette.com/property-details/6990267-flexible-open-storage-yards-up-to-1-4-acres,23rd January 2025,51.46643359999999,-2.5946809
6953466,,"Part Ground Floor, 180 Aztec West, Bristol BS32 4TU",ROA,"3,883 - 7,902 Sq Ft","Office, Business park, Offices",CBRE - Bristol,Alex Riddell,"Building 180 is situated in a prominent location on Aztec West Business Park which is viewed as Bristol's premier Business Park location.The ground floor reception and common areas have been fully refurbished. The available accommodation comprises the part ground floor and part first floor suites which provide the following specification:Specification:* Suspended ceilings with recessed lighting.* Air conditioning.* Double glazed windows.* Raised floors* Male, Female and accessible WC facilities.* 1:223 sq ft car parking ratio.Terms:Upon application.",https://propertylink.estatesgazette.com/property-details/6953466-to-let-prominently-located-office-space-180-aztec-west-bristol-bs32-4tu,28th March 2024,51.5420295,-2.5696366
6930747,,"21-22 The Arcade, Bristol, City Of Bristol","£13,500.00  Per  Annum",200 - 552 Sq Ft,"General Retail, Restaurants/Cafes, Retail, Licensed & Leisure",Carter Jonas LLP,Stuart Williams,"Retail - To LetThe Arcade provides a busy pedestrian link between Broadmead and The Horsefair where multiple retailers include Primark, Greggs, Starbucks, Burger King, Lush, EE, Boots, Card Factory,  and  Sainsburys Local.The Arcade provides a vibrant home to an exciting mix of speciality retailers, coffee shops, restaurants and takeaways, to include Black Sheep Coffee, Shakeaway, Bakers Dolphin Travel and Sobeys Vintage.www.thearcadebristol.comEach shop benefits from a Class E planning consent allowing premises to be used for retail, financial and professional services, caf�/restaurant, offices or medical, subject to landlords consent.The premises are rated 'D' (86). A certificate is available on request. ( Agency Pilot Software ref: 20011059 )",https://propertylink.estatesgazette.com/property-details/6930747-21-22-the-arcade-bristol-city-of-bristol,1st October 2024,51.458079,-2.590439
6943627,,"Unit 3, 30 Albert Road, 30 Albert Road, St. Phillips, BS2 0XA",ROA,"1,050 Sq Ft","General Industrial, Warehouse, Industrial",BNP Paribas ,Rupert Elphick,"Key PointsEstablished Industrial AreaFull Height Sectional Loading DoorNew Steel Clad RoofCentral Bristol LocationWithin Bristol's Re-generation AreaEasy Access to the M32RefurbishedSummaryTerraced Industrial Unit close to the City CentreDescriptionUnit 3 30 Albert Rd offers a mid-terrace industrial unit comprising of steel portal frame construction underneath a pitched metal clad roof. internally, the unit is configured around an open plan warehouse with WC facilities to the rear. The minimum eaves height is 4.28m and the warehouse is accessed via a roller shutter door, with separate pedestrian access. Externally the unit benefits from two allocated parking spaces.Agents note: one or more the executors involved in thesale/let of this property is an employee of BNP Paribas Real Estate.LocationThe property is located off Albert Road in St Philips just 1 mile from Bristol City Centre. Albert Road is the main arterial route through St Philips which in turn is the main industrial area for the centre of Bristol. Access to J. 3 of the M32 is just a 7 min. drive (1.6 miles).Availability_textThe accommodation comprises the following areas:",https://propertylink.estatesgazette.com/property-details/6943627-unit-3-30-albert-road-30-albert-road-bs2,31st January 2025,51.4468561,-2.576293
7003807,,"9 Canford Lane, Bristol, City of Bristol, BS9","£16,500.00  Per  Annum",506 Sq Ft,"Office, Retail - High Street, Offices, Retail",Burston Cook,Charlotte Bjoroy,"Situated on the popular and busy Canford Lane, the premises comprises a high-quality self-contained fully glazed retail unit over ground floor. The property benefits from a sales area with additional ancillary space and carries laminate effect floors, painted plastered walls and ceilings and spotlighting.( Agency Pilot Software ref: 3684 )",https://propertylink.estatesgazette.com/property-details/7003807-9-canford-lane-bristol-city-of-bristol-bs9,20th February 2025,51.493152,-2.619308
6974783,,"Fermentation Building, Fermentation Building, Hawkins Lane, Bristol, BS1 6JQ",ROA,"3,370 Sq Ft","Office, Offices",Savills - Industrial,Harry Allen,"Key PointsModern open plan office accomodation.VRF air conditioning, LED lighting and fully raised access floors.Self contained high quality W/Cs and shower provision.Passenger lift serving 1st floor.100% electric. BREEAM 'Excellent'.Summary3,370 sq ft + 1 car space. Modern offices providing outstanding characterful accommodation with strong sustainability credentials.DescriptionCombining original features with contemporary finishes, the Fermentation Buildings exude character. This historic building provides outstanding characterful offices with strong sustainability credentials.The 1st Floor South provides modern open plan space with exposed VRF air conditioning, pendant LED lighting, full raised access floor, passenger lift and self contained WCs / showers. 100% electric and BREEAM Excellent.LocationFinzels Reach is the South West’s leading mixed use regeneration project encompassing 4.7 acres providing 375,000 sq ft of Grade A office space, 737 new homes, including 100 affordable and 429 build to rent apartments, a 168 bed hotel and 30,000 sq ft of leisure space.Located in the centre of Bristol, overlooking the Floating Harbour, set between Castle Bridge and Temple Cross, the Fermentation Buildings sit at the heart of the schemeAvailability_textThe accommodation comprises the following areas:",https://propertylink.estatesgazette.com/property-details/6974783-fermentation-building-fermentation-building-bs1,3rd January 2025,51.454128,-2.5894753
6804613,,"Portwall Place, Portwall Lane, Bristol, City Of Bristol, BS1 6NA",ROA,"4,500 - 23,000 Sq Ft","Office, Offices",CSquared (Previously Colston & Colston Chartered Surveyors),Seonaid Butler,"Portwall Place is an impressive five storey landmark office building benefitting from an attractive design with large glazed atria providing very bright and modern office accommodation. The building benefits from fantastic cycle and shower facilities and an on-site cafe.The 3rd floor will be refurbished to a high quality specification and can be split to provide suites from 4,500 sq ft with fantastic views overlooking St Mary Redcliffe.  ( Agency Pilot Software ref: 517 )",https://propertylink.estatesgazette.com/property-details/6804613-portwall-place-portwall-lane-bristol-city-of-bristol-bs1-6na,23rd April 2024,51.4495319,-2.587911
6613185,Under Offer,"Princess Victoria Street, Bristol, BS8 4BX","£12,000.00  Per  Annum",233 Sq Ft,"Office, Retail - High Street, Offices, Retail",Burston Cook,Holly Boulton,"A well presented ground floor unit available in the popular Clifton Village.May suit a retailer or an office occupier under Class E.Open plan, with separate kitchenette and WC facility.Quoting £12,000 per annum, exclusive.( Agency Pilot Software ref: 483 )",https://propertylink.estatesgazette.com/property-details/6613185-princess-victoria-street-bristol-bs8-4bx,2nd April 2023,51.454289,-2.620843
6987737,,"Park House, Bristol Parkway North  Newbrick Road, Stoke Gifford, Bristol, BS34 8YU",ROA,"4,349 - 10,164 Sq Ft","Office, Offices",Colliers ,James Preece,Park House comprises a two storey purpose built modern office building located on Parkway North Business Park.DescriptionThe ground floor is available and benefits from:* 57 secure allocated car parking spaces* Double heigh reception atrium* Shower facilities* Predominantly open plan offices* Variety of board rooms/meeting rooms* Large kitchen breakout space* Air conditioning* Raised access floors,https://propertylink.estatesgazette.com/property-details/6987737-park-house-bristol-parkway-north-newbrick-road-stoke-gifford-bristol-bs34-8yu,31st October 2024,51.5186288,-2.5321607
